cell_FRET,resting_FRET,peak_FRET,FRET_drop,mitosis_frame,peak_index,mitosis_FRET,zn_spike,table_conditions
4.02594330508007,3.99822277486664,4.39707154770129,-0.0979000665577461,39,0.8,4.28966937002278,0.398848772834652,ZD2
4.38316029425087,NaN,4.44928243895577,-0.0698179404830892,49,1,4.2739959003917,NaN,ZD2
4.31632569622873,NaN,4.4378365887237,-0.0350794960526359,49,1.2,4.2739959003917,NaN,ZD2
4.970514662166,4.73589832501475,5.21784487862087,-0.120521705196302,22,2,4.44405241288804,0.481946553606121,ZD2
4.98859409579004,4.73589832501475,4.89691556160083,-0.0266949384461252,22,1.8,4.44405241288804,0.161017236586079,ZD2
4.51769090319925,4.59901109809066,4.98067892564455,-0.0736188988503921,37,0.2,4.50993277948741,0.381667827553892,ZD2
4.70557058231442,4.59901109809066,5.02171439865502,-0.0608086884402166,37,0.8,4.50993277948741,0.422703300564358,ZD2
4.70557058231442,4.82330385744097,4.96584659656104,NaN,69,0,4.96584659656104,0.142542739120068,ZD2
4.20066415132558,4.07888257343711,4.35956208841994,-0.022131854362768,56,1.2,4.203846281264,0.280679514982829,ZD2
4.18026100638733,4.07888257343711,4.3111846660828,-0.0150477866223966,56,1.8,4.203846281264,0.232302092645687,ZD2
3.99387471426731,3.63967543722762,4.44009679209513,-0.0657832371972251,80,0.8,3.70186331671061,0.800421354867514,ZD2
4.61199524871547,4.80823762667025,5.10088624152255,-0.137217518259444,140,1.2,4.88488207565943,0.292648614852296,ZD2
4.15499656867831,4.16779187365723,4.19707666083852,-0.0775814608717686,109,0,4.19707666083852,0.0292847871812931,ZD2
4.0779658200303,4.16779187365723,4.19707666083852,-0.804276237334022,109,0,4.19707666083852,0.0292847871812931,ZD2
4.0779658200303,3.92237791751471,4.11216166955254,NaN,133,0,4.11216166955254,0.189783752037826,ZD2
4.64119636741619,4.43641523842617,5.07043929797856,-0.0881223486770795,35,1.2,4.16337133948194,0.634024059552393,ZD2
4.64119636741619,4.56576150328075,5.53153474166455,NaN,52,0,5.53153474166455,0.965773238383799,ZD2
4.31276372769249,4.2346423533327,4.2937943725325,-0.0452346285926968,81,2,4.27096252038229,0.0591520191997992,ZD2
4.31276372769249,4.38322760074785,4.30638185042176,NaN,142,0,4.30638185042176,-0.0768457503260995,ZD2
3.64240370403726,NaN,4.26442966648053,-0.0816163548057753,99,0,4.26442966648053,NaN,ZD2
3.86472481136215,NaN,4.29934199916137,-0.0880880073020309,99,0.2,4.26442966648053,NaN,ZD2
3.86472481136215,4.13661173515082,3.61275184496722,NaN,115,0,3.61275184496722,-0.523859890183604,ZD2
4.66272126967849,4.39125437436321,5.27189248932477,-0.35855671754849,133,0.4,5.12575366063738,0.880638114961553,ZD2
4.50337339826843,4.39125437436321,5.12575366063738,-1.15820694430406,133,0,5.12575366063738,0.734499286274168,ZD2
4.50337339826843,4.64410327060697,4.08857637060991,NaN,136,0,4.08857637060991,-0.555526899997058,ZD2
4.66199538138516,4.35662851571941,4.86286863454002,-0.0380638538430675,73,1.4,4.26186549819505,0.506240118820608,ZD2
4.66760774301201,4.35662851571941,4.86286863454002,-0.0380638538430675,73,1.4,4.26186549819505,0.506240118820608,ZD2
4.29235322520933,4.21999179263876,4.35754928194042,-0.00804076210419513,82,2,4.18752926642158,0.137557489301658,ZD2
4.29235322520933,4.33559203640594,4.42816397983211,-0.0286396423031876,106,0.4,4.39623464231667,0.0925719434261643,ZD2
4.29235322520933,4.37094783798287,4.32195415079222,NaN,142,0,4.32195415079222,-0.048993687190646,ZD2
4.26305203242173,4.21999179263876,4.35754928194042,-0.00804076210419513,82,2,4.18752926642158,0.137557489301658,ZD2
4.26305203242173,4.33559203640594,4.51294435278236,-0.0350356182778873,106,0.2,4.39623464231667,0.177352316376417,ZD2
4.26305203242173,4.35315919307415,4.41429849186599,NaN,110,0,4.41429849186599,0.0611392987918435,ZD2
4.12016814657645,3.74128806664898,4.25258967960885,-0.0344061393420185,42,0.8,3.89691980260542,0.511301612959871,ZD2
4.05155377522402,3.74128806664898,4.14724270087242,-0.0468466726502754,42,1,3.89691980260542,0.405954634223435,ZD2
4.24911032030165,4.21999179263876,4.35754928194042,-0.00804076210419513,82,2,4.18752926642158,0.137557489301658,ZD2
4.24911032030165,4.33559203640594,4.39623464231667,NaN,106,0,4.39623464231667,0.0606426059107257,ZD2
4.20105324535298,4.21999179263876,4.3139290149683,0.0140875715596218,82,0.8,4.18752926642158,0.0939372223295338,ZD2
4.20105324535298,4.26549252554087,4.3139290149683,NaN,86,0,4.3139290149683,0.0484364894274307,ZD2
3.93897118188281,3.70940975949474,3.9481747391952,-0.0295876664862234,95,2,3.8662205666706,0.238764979700457,ZD2
3.87951390065897,3.70940975949474,3.8662205666706,-0.135644348569023,95,0,3.8662205666706,0.156810807175856,ZD2
3.87951390065897,3.6831300999926,3.8258380724334,NaN,99,0,3.8258380724334,0.142707972440799,ZD2
4.38101631271729,4.46840042201533,4.48414652691669,-0.0462181725365038,32,1.2,4.14539396325865,0.0157461049013587,ZD2
4.38101631271729,4.4449425297607,4.48414652691669,-0.0462181725365038,37,0.2,4.46025752429102,0.0392039971559903,ZD2
4.39350921200931,4.46840042201533,4.67783137239716,-0.205686316800858,32,1.8,4.14539396325865,0.209430950381834,ZD2
4.39350921200931,4.4449425297607,4.67783137239716,-0.205686316800858,37,0.8,4.46025752429102,0.232888842636465,ZD2
4.39350921200931,4.27078473512309,4.1958867322813,NaN,44,0,4.1958867322813,-0.07489800284179,ZD2
5.43658187003348,6.14714269951046,5.53862589620803,-0.17772217454198,28,0.8,4.82075605939079,-0.60851680330243,ZD2
5.43658187003348,5.89934101882552,5.43659682814849,NaN,96,0,5.43659682814849,-0.462744190677029,ZD2
3.88843312122991,3.96779800650085,3.89717553772196,-0.0338975220703155,34,0.8,3.75341534774924,-0.0706224687788914,ZD2
3.90349233173943,3.96779800650085,3.9904546774662,-0.0432831233920608,34,0.2,3.75341534774924,0.0226566709653504,ZD2
4.33473455471339,4.48397479502585,4.61272755403589,-0.0649165166034988,36,0.4,4.49630143028165,0.128752759010041,ZD2
4.34877723409422,4.48397479502585,4.6753796130066,-0.0428508825432354,36,0.4,4.49630143028165,0.191404817980754,ZD2
4.29104833962079,4.21999179263876,4.35754928194042,-0.00804076210419513,82,2,4.18752926642158,0.137557489301658,ZD2
4.29104833962079,4.33559203640594,4.42816397983211,-0.0286396423031876,106,0.4,4.39623464231667,0.0925719434261643,ZD2
4.29104833962079,4.37094783798287,4.32195415079222,-0.0608891232415472,142,0,4.32195415079222,-0.048993687190646,ZD2
4.29104833962079,4.33629957471987,4.29444796835939,NaN,148,0,4.29444796835939,-0.0418516063604821,ZD2
4.26985153658551,4.34783361861213,4.45258926110803,-0.0436235871775725,55,0.8,4.30578409172014,0.104755642495899,ZD2
4.30071807713356,4.34783361861213,4.47061905348852,-0.033616658971197,55,0.8,4.30578409172014,0.122785434876388,ZD2
4.46042702992305,4.19670084685681,4.65500733112598,-0.0519835591806705,28,0.8,4.26880540715082,0.458306484269176,ZD2
4.55793268949558,4.19670084685681,4.84557037664912,-0.0769786157567918,28,0.2,4.26880540715082,0.648869529792319,ZD2
4.04764630395743,3.97208184815538,4.20548865814098,-0.0373130276023277,21,1,3.96420448886085,0.233406809985609,ZD2
3.98927483484748,3.97208184815538,4.21092828651052,-0.0390014290183411,21,0.8,3.96420448886085,0.238846438355145,ZD2
5.77733152009266,4.82275411214158,5.32095258163773,-0.175003949970839,25,0.8,4.71251897447242,0.498198469496153,ZD2
4.15806724031366,4.30453143842627,4.39984073455155,-0.0611513671321688,34,0.2,4.1344674889448,0.0953092961252811,ZD2
4.18598416451263,4.30453143842627,4.31880953456619,-0.0513284795540798,34,1.2,4.1344674889448,0.0142780961399227,ZD2
4.06176340860529,4.1115989084289,4.30929241854671,-0.0396677828047229,34,0.8,4.27094586334763,0.197693510117817,ZD2
4.16114312962667,4.1115989084289,4.39683878654065,-0.0520963712696991,34,1,4.27094586334763,0.285239878111752,ZD2
4.28005430325647,4.14796093016181,4.48377838577267,-0.060031441631371,42,0.8,4.26949595471596,0.33581745561086,ZD2
4.28155018690313,4.14796093016181,4.45621584169207,-0.0595735428941229,42,0.8,4.26949595471596,0.308254911530254,ZD2
5.37558492512313,4.7636711319258,5.65041714756396,-0.104169174310597,77,1.8,4.92098099219078,0.886746015638166,ZD2
5.17423949536434,4.7636711319258,5.72346455412161,-0.164014037622931,77,2,4.92098099219078,0.959793422195809,ZD2
4.40116517587121,4.51068877004837,4.60873947244634,-0.0513731479756254,47,0.4,4.35538524835237,0.0980507023979689,ZD2
4.39926208903018,4.51068877004837,4.47660638450791,-0.0407051388284421,47,0.8,4.35538524835237,-0.0340823855404562,ZD2
4.34961693090819,4.34394162368073,4.69806778810483,-0.0483004640334252,64,1,4.34299307030529,0.354126164424098,ZD2
4.35817222169373,4.34394162368073,4.59403780735194,-0.0389587769493733,64,1,4.34299307030529,0.250096183671208,ZD2
5.5417992712708,4.35966917597663,4.43959335976649,-0.074707476938709,34,0.8,4.17162532512269,0.079924183789859,ZD2
4.41172860009364,4.35966917597663,4.50646843358806,-0.0615061045337812,34,0.8,4.17162532512269,0.14679925761143,ZD2
4.28327080134919,4.25911524752548,4.31464965239222,-0.0328921621783307,67,0.8,4.13611065401422,0.0555344048667408,ZD2
4.3373173714338,4.25911524752548,4.32908197959177,-0.0294120460039,67,0.8,4.13611065401422,0.0699667320662885,ZD2
4.08960639888211,4.13390719611241,4.26894783825648,-0.035722514827861,35,0.8,4.20038761306136,0.135040642144071,ZD2
4.09382798639502,4.13390719611241,4.33793083812607,-0.0275266441376152,35,0.2,4.20038761306136,0.204023642013661,ZD2
5.78842339620374,4.99614997085753,6.27999778299147,-0.164416445123178,25,2,4.58492653197529,1.28384781213394,ZD2
5.78842339620374,6.74044501728772,6.92489684570077,NaN,53,0,6.92489684570077,0.184451828413048,ZD2
4.94668989259934,4.99614997085753,5.03002084687579,-0.187919680993605,25,1,4.58492653197529,0.033870876018252,ZD2
5.01791911884547,4.91475439228465,5.89143592624753,-0.132111401362207,46,2,4.61966160380872,0.976681533962879,ZD2
4.58198515097293,4.91475439228465,5.19091776749271,-0.186991312613942,46,1.2,4.61966160380872,0.276163375208051,ZD2
4.60551679300492,NaN,4.706016170798,-0.0717712658833838,47,1.6,4.39379827771002,NaN,ZD2
4.78566931008761,NaN,4.63632534083327,-0.0303801051941068,47,1.4,4.39379827771002,NaN,ZD2
6.23677578863607,5.8002704589749,7.10425095709171,-0.216792203693046,50,2,4.94115492768891,1.30398049811681,ZD2
4.16097109557114,4.39189712985848,4.51291393875852,-0.0468395683062512,55,0.2,4.33625630140621,0.121016808900046,ZD2
4.2065184063188,4.39189712985848,4.48215607988791,-0.03821716768873,55,0.8,4.33625630140621,0.0902589500294377,ZD2
4.30930961405751,4.42888718302837,4.55651027405503,-0.0605930792760265,82,0.8,4.37948460628651,0.127623091026665,ZD2
5.1805640114821,4.13528945985404,4.67115928588162,-0.081294123500375,21,2,4.3578195164076,0.535869826027574,ZD2
5.18217636478385,4.13528945985404,5.20515698714176,-0.0472432718290818,21,1.6,4.3578195164076,1.06986752728772,ZD2
4.32283674075009,4.38871009112418,4.59062196672829,-0.0614836116360227,74,0.8,4.51943417249342,0.201911875604116,ZD2
4.30525334646368,4.38871009112418,4.61471454633364,-0.0630877085450203,74,0.8,4.51943417249342,0.226004455209464,ZD2
3.95053554577095,NaN,4.29052468423154,-0.0855234496240183,56,0.4,4.18338317893355,NaN,ZD2
3.88528669293459,NaN,4.1848933746545,-0.147887264491553,56,0.4,4.18338317893355,NaN,ZD2
4.32986323235226,4.3385568489412,4.38983513407054,-0.0168784399084654,73,1.4,4.28634409955417,0.0512782851293325,ZD2
4.36043865080005,4.3385568489412,4.45301648702552,-0.026544260195343,73,1.2,4.28634409955417,0.11445963808432,ZD2
4.38938865794509,4.32966604219317,4.60435099124644,-0.0247368859492267,79,2,4.33661591419255,0.274684949053276,ZD2
4.4699153015856,4.32966604219317,4.72029231297602,-0.0304777256658255,79,0.8,4.33661591419255,0.390626270782851,ZD2
4.92379460365777,4.81640182995324,5.12843321405448,-0.0430954968069113,75,2,4.68737531994996,0.312031384101236,ZD2
4.91379516011059,4.81640182995324,5.18985013400805,-0.0390278080572743,75,2,4.68737531994996,0.37344830405481,ZD2
4.66317522923628,4.32929925892063,4.71524820958029,-0.0261252760331141,23,0.8,4.30157164463734,0.385948950659662,ZD2
5.05422145780986,4.32929925892063,4.89412868120638,-0.101322999522253,23,1.4,4.30157164463734,0.564829422285756,ZD2
3.97477717866518,4.22307186827436,4.09452146231259,-0.148421435603048,54,0.2,3.53727641665414,-0.12855040596177,ZD2
3.97477717866518,3.87092649200576,3.05799569799081,NaN,134,0,3.05799569799081,-0.812930794014952,ZD2
4.39023340872212,4.5472297821135,4.6482577698407,-0.074914389905409,114,0.8,4.47086412130721,0.101027987727205,ZD2
4.40911714915614,4.5472297821135,4.6029172969754,-0.0381051379764497,114,1,4.47086412130721,0.0556875148619014,ZD2
4.38294386717482,4.36302928341635,4.44781149943768,-0.0788589884156172,59,1,4.36276454128067,0.0847822160213321,ZD2
4.34657676208051,4.36302928341635,4.36276454128067,-0.0819781311589951,59,0,4.36276454128067,-0.000264742135683171,ZD2
4.34657676208051,4.40435855705767,4.46293630618766,NaN,108,0,4.46293630618766,0.058577749129995,ZD2
4.36772941161168,4.51183071962985,4.56163879854252,-0.0251518717767736,124,0.8,4.39581613053281,0.0498080789126663,ZD2
4.37687897902127,4.51183071962985,4.51447890059143,-0.0322749212146283,124,0.8,4.39581613053281,0.0026481809615797,ZD2
4.52664043205439,4.63107099097951,4.72040037148244,-0.0724395514454068,87,0.8,4.44033747739772,0.0893293805029298,ZD2
4.5307376697761,4.63107099097951,4.6323577015118,-0.0371825285758645,87,0.8,4.44033747739772,0.00128671053228935,ZD2
5.59438327429027,NaN,6.30572420613525,-0.165972611314336,80,2,4.71796561038277,NaN,ZD2
5.37291636544763,NaN,5.4487811182142,-0.100598954573194,80,2,4.71796561038277,NaN,ZD2
4.22441062023457,4.25940035724925,4.34642308706673,-0.0553539434982024,34,1,4.23105865618588,0.0870227298174804,ZD2
4.22441062023457,4.29783979042367,4.38653032556834,NaN,141,0,4.38653032556834,0.0886905351446714,ZD2
4.27354465949511,4.25940035724925,4.34607588024247,-0.0536277856518126,34,0.8,4.23105865618588,0.0866755229932261,ZD2
4.31357553410685,3.98595389238788,4.62434281919737,-0.0420446537212023,64,2,4.20620240480962,0.638388926809497,ZD2
4.11266145308922,4.28046303121187,4.48291225760721,-0.0546507244551702,118,0.2,4.23818230196138,0.202449226395337,ZD2
4.11266145308922,3.98057041748642,3.99840511384374,NaN,149,0,3.99840511384374,0.0178346963573173,ZD2
4.10614153527095,4.28046303121187,4.43748094532227,-0.0732786282206135,118,0.8,4.23818230196138,0.157017914110394,ZD2
4.10614153527095,3.93521235391748,3.97579659694197,NaN,149,0,3.97579659694197,0.0405842430244898,ZD2
4.20932457726894,4.39287323032474,4.70720777772005,-0.0737924483847268,100,0.8,4.53913928784105,0.314334547395311,ZD2
4.19159890232867,4.39287323032474,4.7072634786224,-0.0658114435581636,100,0.4,4.53913928784105,0.31439024829766,ZD2
4.10276816352488,4.09894112027033,4.24545109931766,-0.0982949131227713,77,0,4.24545109931766,0.14650997904733,ZD2
4.11842161875618,4.32942481002361,4.45304382883142,-0.0325065592562455,45,0.2,4.17634289954056,0.123619018807815,ZD2
4.24466654607181,4.32942481002361,4.44542874427363,-0.0575183577134366,45,0.4,4.17634289954056,0.116003934250025,ZD2
4.24466654607181,4.32880604422117,4.2511749808214,NaN,63,0,4.2511749808214,-0.0776310633997763,ZD2
4.21662321956341,4.36773823291256,4.74190281353102,-0.0538765989389045,55,2,4.22094895947742,0.374164580618453,ZD2
4.21662321956341,4.5006838691706,4.47854050231981,NaN,73,0,4.47854050231981,-0.0221433668507869,ZD2
4.24936424389466,4.36773823291256,4.51124183981545,-0.0509529002002207,55,1,4.22094895947742,0.143503606902889,ZD2
4.24936424389466,4.48552061985271,4.50949184540353,NaN,101,0,4.50949184540353,0.0239712255508282,ZD2
4.23415511487174,4.01287955050013,4.22599952016177,-0.0213858995526097,52,0.2,4.16880071981036,0.213119969661647,ZD2
4.32880781919017,4.42132353420489,4.6475471543966,-0.0650519570969763,28,1,4.28804060794554,0.226223620191709,ZD2
4.44736298677933,4.42132353420489,4.64453561188189,-0.0244415679947423,28,0.8,4.28804060794554,0.223212077676999,ZD2
4.44736298677933,4.40548554360729,4.62009404388715,NaN,33,0,4.62009404388715,0.21460850027986,ZD2
4.7553963476524,4.76497602743802,4.95969229908676,-0.152798744523544,33,0.8,4.45103437278692,0.194716271648741,ZD2
4.7553963476524,4.88287178211981,4.47353052475812,NaN,43,0,4.47353052475812,-0.40934125736169,ZD2
5.06134848128289,4.76497602743802,6.35474669216238,-0.303645727853983,33,1.8,4.45103437278692,1.58977066472437,ZD2
5.06134848128289,4.92348687275239,5.71067807928125,NaN,46,0,5.71067807928125,0.787191206528855,ZD2
4.66943764296954,4.60723739787285,4.75121579685201,-0.114878479336762,45,1.6,4.59198108460634,0.143978398979167,ZD2
4.58202938323523,4.60723739787285,4.89898920949886,-0.0450363216738534,45,0.4,4.59198108460634,0.291751811626011,ZD2
4.58202938323523,4.60853351006629,4.89898920949886,NaN,47,0,4.89898920949886,0.290455699432571,ZD2
4.8331671008745,4.79035801227166,4.8200031447997,-0.0590632069306176,136,0.2,4.71992368733524,0.0296451325280422,ZD2
4.8331671008745,4.79179802992068,4.74272783017491,NaN,143,0,4.74272783017491,-0.0490701997457732,ZD2
4.830433197121,4.79035801227166,4.74006647433034,-0.0193058128133048,136,0.4,4.71992368733524,-0.050291537941316,ZD2
4.830433197121,4.79594097621292,4.71915063261923,NaN,140,0,4.71915063261923,-0.0767903435936867,ZD2
5.66887604327195,5.71970894732593,6.65755001163032,-0.399582445416559,28,1.2,5.23254562672176,0.937841064304396,ZD2
5.66887604327195,5.87019625801837,6.25796756621376,NaN,35,0,6.25796756621376,0.387771308195396,ZD2
4.81392347992099,4.79035801227166,4.8200031447997,-0.0590632069306176,136,0.2,4.71992368733524,0.0296451325280422,ZD2
4.81392347992099,4.79179802992068,4.78099996739926,-0.035183480510673,143,2,4.74272783017491,-0.0107980625214186,ZD2
4.79646747019065,4.79035801227166,4.82591117917305,-0.119472428372812,136,1.6,4.71992368733524,0.0355531669013924,ZD2
4.79646747019065,4.79179802992068,4.82591117917305,-0.119472428372812,143,0.2,4.74272783017491,0.0341131492523692,ZD2
4.49602813149348,4.68162478609424,4.87462476803381,0.425909143782518,59,0.2,4.44871562425129,0.192999981939575,ZD2
4.49602813149348,4.68215306065462,4.87462476803381,NaN,60,0,4.87462476803381,0.192471707379192,ZD2
4.96363064655148,4.68162478609424,5.18910397323551,-0.0834585707190341,59,1.8,4.44871562425129,0.507479187141271,ZD2
4.58778437464775,4.59184285120334,4.8173935462675,-0.0817406699212624,146,1,4.73759803615096,0.225550695064159,ZD2
4.5755984614205,4.59184285120334,4.768464944888,-0.0622124499740959,146,1.2,4.73759803615096,0.176622093684659,ZD2
4.5755984614205,4.6455054996898,4.768464944888,NaN,152,0,4.768464944888,0.122959445198198,ZD2
4.35953348544503,4.41010605376751,4.56641221374046,-0.0301542542190028,124,0.2,4.50217532691588,0.156306159972948,ZD2
4.36085726543262,4.41010605376751,4.55460026950325,-0.0295007387058126,124,0.6,4.50217532691588,0.144494215735742,ZD2
4.40159404405064,4.26434338734442,4.57523015726569,-0.0095960058970963,124,2,4.48041136340495,0.310886769921269,ZD2
4.17346037455961,4.26434338734442,4.64258950398684,0.0116054589831451,124,1,4.48041136340495,0.378246116642416,ZD2
4.17346037455961,4.358495791301,4.64258950398684,NaN,129,0,4.64258950398684,0.284093712685837,ZD2
4.26784766373151,4.21568657606234,4.55354172222152,0.0652010880718574,35,0.4,4.37541592808454,0.337855146159184,ZD2
4.26784766373151,4.24448084167728,4.55354172222152,NaN,37,0,4.55354172222152,0.30906088054424,ZD2
4.28114561195887,4.21568657606234,4.80864790063257,0.0656573196010211,35,0.6,4.37541592808454,0.592961324570234,ZD2
4.28114561195887,4.26018487752482,4.80864790063257,NaN,38,0,4.80864790063257,0.548463023107749,ZD2
4.82789900145382,4.79035801227166,4.75639585354644,-0.0343874008876401,136,1,4.71992368733524,-0.0339621587252124,ZD2
4.82789900145382,4.79594097621292,4.75639585354644,-0.0343874008876401,140,0.2,4.71915063261923,-0.0395451226664765,ZD2
4.82789900145382,4.79604478193348,4.7220084526588,NaN,142,0,4.7220084526588,-0.0740363292746737,ZD2
4.83161528155427,4.79035801227166,4.99198372078683,-0.237990968136178,136,1,4.71992368733524,0.201625708515174,ZD2
4.83161528155427,4.79594097621292,4.99198372078683,-0.237990968136178,140,0.2,4.71915063261923,0.196042744573909,ZD2
4.83161528155427,4.79604478193348,4.75399275265065,NaN,142,0,4.75399275265065,-0.0420520292828259,ZD2
5.18665125592544,5.46632333991844,4.86004619776046,-0.190838943660404,58,0,4.86004619776046,-0.606277142157985,ZD2
5.08269363611303,5.46632333991844,4.90794247861256,-0.134303212406086,58,0.2,4.86004619776046,-0.55838086130588,ZD2
5.08269363611303,5.45418353022393,4.71710207640391,NaN,61,0,4.71710207640391,-0.737081453820013,ZD2
4.8915535633163,NaN,5.3667420504386,0.00694731680448069,95,0.6,4.71833870848618,NaN,ZD2
4.8915535633163,NaN,5.3667420504386,NaN,98,0,5.3667420504386,NaN,ZD2
5.01835252707097,NaN,5.3667420504386,0.00547561508385641,95,0.6,4.71833870848618,NaN,ZD2
5.01835252707097,NaN,5.3667420504386,NaN,98,0,5.3667420504386,NaN,ZD2
5.00739979187315,5.7417486806469,5.46420466190258,-0.224783800934578,95,1.8,4.78566232555567,-0.277544018744319,ZD2
4.58941662846438,4.44753503303144,4.83437946978632,-0.0889130343015037,30,1,4.34819961076026,0.386844436754874,ZD2
4.58941662846438,4.71396427626591,4.57974805226742,NaN,114,0,4.57974805226742,-0.134216223998491,ZD2
4.62314084921411,4.44753503303144,4.83437946978632,-0.0645232281639672,30,1,4.34819961076026,0.386844436754874,ZD2
